m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,major waste type,Region
404,Kenya,,115.0,Barley,2010,3.5,3.5,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
404,Kenya,,115.0,Barley,2010,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
404,Kenya,,118.0,Millet,2010,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
404,Kenya,,118.0,Millet,2010,2.0,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
404,Kenya,,118.0,Millet,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
404,Kenya,,118.0,Millet,2010,0.58,0.58,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
404,Kenya,,118.0,Millet,2010,12.7,12.7,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
404,Kenya,,118.0,Millet,2010,2.31,2.31,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
404,Kenya,"Upper Athi River Region; Kilala, Ikanganya,  Kikumbulyu, Kikoko, Nguumo, Kiou, Wote, Kee, Mbiuni, Mwala and Mwani.",1316.0,"Mangoes, guavas and mangosteens",2010,35.0,30-40,,,Farm,,"Poor Harvesting Methods, Lack Of Training, Poor Packaging, Lack Of Proper Storage Facilities And Marketing",,No Data Collection Specified,MSABENI et al,http://www.icra-edu.org/file.php/263/wd136.pdf,,Fruits & Vegetables,Sub-Saharan Africa
426,Lesotho,,111.0,Wheat,2010,3.5,3.5,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,111.0,Wheat,2010,4.43,4.43,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,111.0,Wheat,2010,5.02,5.02,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,111.0,Wheat,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,112.0,Maize (corn),2010,1.65,1.65,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,112.0,Maize (corn),2010,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,112.0,Maize (corn),2010,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,112.0,Maize (corn),2010,3.85,3.85,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,114.0,Sorghum,2010,1.96,1.96,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,114.0,Sorghum,2010,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,114.0,Sorghum,2010,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
430,Liberia,,113.0,Rice,2010,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
430,Liberia,,113.0,Rice,2010,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
430,Liberia,,113.0,Rice,2010,3.14,3.14,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
430,Liberia,,113.0,Rice,2010,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
450,Madagascar,,113.0,Rice,2010,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
450,Madagascar,,113.0,Rice,2010,0.7,0.7,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
450,Madagascar,,113.0,Rice,2010,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,111.0,Wheat,2010,3.5,3.5,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,111.0,Wheat,2010,1.0,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,111.0,Wheat,2010,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,111.0,Wheat,2010,4.43,4.43,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,111.0,Wheat,2010,2.63,2.63,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,112.0,Maize (corn),2010,6.28,6.28,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,113.0,Rice,2010,1.0,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,114.0,Sorghum,2010,3.6,3.6,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,114.0,Sorghum,2010,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,114.0,Sorghum,2010,2.68,2.68,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,114.0,Sorghum,2010,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,118.0,Millet,2010,0.62,0.62,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,118.0,Millet,2010,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,118.0,Millet,2010,2.0,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,118.0,Millet,2010,1.0,1,,Transportation,Transport,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,118.0,Millet,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,112.0,Maize (corn),2010,15.0,15%,,,Harvest,,,,Controlled Experiment,"Global strategy, 2017",,,Cereals & Pulses,Sub-Saharan Africa
458,Malaysia,,113.0,Rice,2010,6.0,6%,,Storage,Storage,,,,Literature Review,"NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",, Reference has been generated automatically,Cereals & Pulses,East Asia & Pacific
458,Malaysia,,113.0,Rice,2010,5.0,5%,,Storage,Storage,On farm storage,,,Literature Review,"NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",, Reference has been generated automatically,Cereals & Pulses,East Asia & Pacific
466,Mali,,111.0,Wheat,2010,1.55,1.55,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,111.0,Wheat,2010,3.5,3.5,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,112.0,Maize (corn),2010,1.32,1.32,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,112.0,Maize (corn),2010,6.42,6.42,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,112.0,Maize (corn),2010,4.0,4,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,113.0,Rice,2010,0.13,0.13,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,113.0,Rice,2010,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,113.0,Rice,2010,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,114.0,Sorghum,2010,4.55,4.55,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,118.0,Millet,2010,0.39,0.39,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,118.0,Millet,2010,2.0,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,1193.0,Fonio,2010,0.15,0.15,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,1193.0,Fonio,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,1193.0,Fonio,2010,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
466,Mali,,1193.0,Fonio,2010,3.5,3.5,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,111.0,Wheat,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,111.0,Wheat,2010,3.1,3.1,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,111.0,Wheat,2010,4.43,4.43,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,111.0,Wheat,2010,3.5,3.5,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,112.0,Maize (corn),2010,4.0,4,,Drying,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,112.0,Maize (corn),2010,4.28,4.28,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,113.0,Rice,2010,4.4,4.4,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,113.0,Rice,2010,3.14,3.14,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,113.0,Rice,2010,2.5,2.5,,Winnowing,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,113.0,Rice,2010,0.1,0.1,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,113.0,Rice,2010,1.25,1.25,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,114.0,Sorghum,2010,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,114.0,Sorghum,2010,2.47,2.47,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,118.0,Millet,2010,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,118.0,Millet,2010,1.13,1.13,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,118.0,Millet,2010,3.5,3.5,,"Drying, Harvesting",Harvest,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
50,Bangladesh,,112.0,Maize (corn),2010,4.07,4.07%,,,Post-harvest,,,,Literature Review,"NA (2017), Reducing the postharvest losses, especially in developing countries, could be a sustainable solution to increase food availability, reduce pressure on natural resources, eliminate hunger and improve f",, Reference has been generated automatically,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,111.0,Wheat,2010,5.53,5.53,,"Packaging, Transportation",Transport,,,75 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22806 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,111.0,Wheat,2010,40.85,40.85,,,Harvest,,,75,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22801 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,111.0,Wheat,2010,13.62,13.62,,"Cleaning, Winnowing",Farm,,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22803 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,111.0,Wheat,2010,13.62,13.62%,0.32kg/quintal,Drying,Farm,,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,111.0,Wheat,2010,13.62,13.62,,Drying,Farm,,,75 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22804 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,111.0,Wheat,2010,21.7,21.7,,Threshing,Farm,,,75 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22802 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,111.0,Wheat,2010,40.85,40.85%,0.96kg/quintal,Harvesting,Harvest,,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,111.0,Wheat,2010,5.53,5.53%,0.13kg/quintal,"Packaging, Transportation",Transport,,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,13.99,13.99%,0.69kg/quintal,"Packaging, Transportation",Transport,Aman rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,5.96,5.96,,"Cleaning, Winnowing",Farm,,,72 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22789 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,12.98,12.98,,Threshing,Farm,,,72 Households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22775 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,3.795,3.45 - 4.14,,,Storage,,,,Modelled Estimates,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,1.3,1.3,,,Processing,,,,Modelled Estimates,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,37.455,33.92 – 40.99,,,Storage,,,,Modelled Estimates,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,9.92,9.92,,Drying,Farm,,,72 housholds,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22790 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,39.55,39.55,,,Harvest,,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22773 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,10.75,10.75%,0.53kg/quintal,Drying,Farm,Aman rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,13.9,13.90%,0.56kg/quintal,Threshing,Farm,Boro rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,6.49,6.49%,0.32kg/quintal,"Cleaning, Winnowing",Farm,Aman rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,10.1,10.1,,"Farm, Harvesting",Farm,,,,Modelled Estimates,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,1.445,1.10 - 1.79,,Threshing,Farm,,,,Modelled Estimates,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,6.49,6.49,,"Cleaning, Winnowing",Farm,,,72 Households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22774 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,12.98,12.98%,0.64kg/quintal,Threshing,Farm,Aman rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,5.96,5.96%,0.24kg/quintal,"Cleaning, Winnowing",Farm,Boro rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,9.92,9.92%,0.40kg/quintal,Drying,Farm,Boro rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,13.9,13.90%,0.56kg/quintal,"Packaging, Transportation",Transport,Boro rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,16.24,16.24,,,Storage,,,72 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22777 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,41.18,41.18,,,Harvest,,,75 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22787 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,10.75,10.75,,Drying,Farm,,,72 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22776 based on the period_years.,Cereals & Pulses,South Asia
