m49_code,country,region,cpc_code,commodity,year,loss_percentage,loss_percentage_original,loss_quantity,activity,food_supply_stage,treatment,cause_of_loss,sample_size,method_data_collection,reference,url,notes,major waste type,Region
360,Indonesia,,112.0,Maize (corn),2006,5.455,4.69-6.22,,Drying,Farm,,,4230 Farmers,Survey,,http://gsars.org/wp-content/uploads/2017/05/26.04.2017-WP.-Gaps-Analysis-Improved-Methods-for-Assessing-Post-Harve....pdf,,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,2006,0.31,0.31%,,,Storage,,,,Survey,"Global strategy, 2017",,Expanded from loss factor 22321 based on the period_years.,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,2006,1.08,1.08,,,Storage,,,4230 Farmers,Survey,,http://gsars.org/wp-content/uploads/2017/05/26.04.2017-WP.-Gaps-Analysis-Improved-Methods-for-Assessing-Post-Harve....pdf,,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,2006,0.91,0.91,,,Transport,,,4230 Farmers,Survey,,http://gsars.org/wp-content/uploads/2017/05/26.04.2017-WP.-Gaps-Analysis-Improved-Methods-for-Assessing-Post-Harve....pdf,,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,2006,0.62,0.62%,,,Transport,,,,Survey,"Global strategy, 2017",,Expanded from loss factor 22320 based on the period_years.,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,2006,0.18,0.18%,,,Processing,,,,Survey,"Global strategy, 2017",,Expanded from loss factor 22319 based on the period_years.,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,2005,0.18,0.18%,,,Processing,,,,Survey,"Global strategy, 2017",,Expanded from loss factor 22319 based on the period_years.,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,2005,0.62,0.62%,,,Transport,,,,Survey,"Global strategy, 2017",,Expanded from loss factor 22320 based on the period_years.,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,2005,0.31,0.31%,,,Storage,,,,Survey,"Global strategy, 2017",,Expanded from loss factor 22321 based on the period_years.,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,2002,5.9,5.9,,,Harvest,,labour-group (or trader-harvester) harvesting and mechanical threshing,,,,http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,2002,18.6,18.6,,,Harvest,,open-access harvesting and the slapping paddy threshing system,,,,http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,1994,3.2,3.2,,Drying,Farm,,Paddy Drying,,Controlled Experiment,,http://www.fao.org/docrep/004/ac301e/AC301e04.htm#3.1 Methodological problems,,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,1994,0.5,0.5,,,Harvest,,"Sickle Reaping, Dry Season",,Controlled Experiment,,http://www.fao.org/docrep/004/ac301e/AC301e04.htm#3.1 Methodological problems,,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,1994,0.7,0.7,,,Harvest,,"Sickle Reaping, Wet Season",,Controlled Experiment,,http://www.fao.org/docrep/004/ac301e/AC301e04.htm#3.1 Methodological problems;http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,113.0,Rice,1987,21.0,21,,,Processing,,Machine Damagesmall Scale,"Approximately 7-10 interviews were conducted in each country with experts and opinion leaders of various organisations as well as with industry players. This included (but was not limited to): rice processors, importers, exporters, traders; rice institutes, rice research centers, rice cooperatives or farmers associations; university professors specialising in rice crop; government departments or units (including policy makers)",,,http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,East Asia & Pacific
360,Indonesia,,1354.0,Strawberries,2010,30.0,30%,,,Post-harvest,,due to poor quality No use of maturity indices Lack of knowledge Issues with access to credit,"50 faculty/extension agents 11,000 farmers",Case Study,,http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,East Asia & Pacific
360,Indonesia,,1510.0,Potatoes,1991,17.0,17,,,Whole supply chain,,,,No Data Collection Specified,"CIP. FAO, 1995.",http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",East Asia & Pacific
404,Kenya,,115.0,Barley,2010,2.65,2.65,,Storage,Storage,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,111.0,Wheat,2008,2.5,2.5,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
426,Lesotho,,114.0,Sorghum,2006,3.6,3.6,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
450,Madagascar,,1510.0,Potatoes,1991,11.0,11,,,Whole supply chain,,,,No Data Collection Specified,"CIP. FAO, 1995.",http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Sub-Saharan Africa
454,Malawi,,114.0,Sorghum,2010,2.17,2.17,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
454,Malawi,,112.0,Maize (corn),2004,2.36,2.36,,Transportation,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
458,Malaysia,,113.0,Rice,2010,9.0,5 -13%,,Threshing,Farm,,,,Literature Review,"NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",, Reference has been generated automatically,Cereals & Pulses,East Asia & Pacific
458,Malaysia,,113.0,Rice,2010,6.0,6%,,Handling,Farm,On farm storage,,,Literature Review,"NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",, Reference has been generated automatically,Cereals & Pulses,East Asia & Pacific
458,Malaysia,,113.0,Rice,2010,6.0,6%,,Storage,Storage,,,,Literature Review,"NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",, Reference has been generated automatically,Cereals & Pulses,East Asia & Pacific
458,Malaysia,,113.0,Rice,2010,2.0,2%,,Drying,Farm,,,,Literature Review,"NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",, Reference has been generated automatically,Cereals & Pulses,East Asia & Pacific
458,Malaysia,,113.0,Rice,2010,5.0,5%,,Storage,Storage,On farm storage,,,Literature Review,"NA (2010), Different definitions of food waste with respect to the complexities of food supply chains (fscs)are discussed.an international literature review found a dearth of data on food waste and estimates var",, Reference has been generated automatically,Cereals & Pulses,East Asia & Pacific
458,Malaysia,,113.0,Rice,2007,5.0,5,,,Storage,,On-Farm Storage,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
458,Malaysia,,113.0,Rice,2007,2.0,2,,,Farm,,Drying,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
458,Malaysia,,113.0,Rice,2007,9.0,5.0-13,,,Farm,,Threshing,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
458,Malaysia,,113.0,Rice,2007,6.0,6,,,Storage,,Central Storage,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
458,Malaysia,,113.0,Rice,2007,6.0,6,,,,,Handling,,,FAO 2007/ Parfitt et al,http://www.jstor.org/stable/20752997?seq=6#page_scan_tab_contents,,Cereals & Pulses,East Asia & Pacific
466,Mali,,118.0,Millet,2003,2.0,2,,"Shelling, Threshing",Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
478,Mauritania,,118.0,Millet,2009,1.13,1.13,,Storage,Farm,,,,Modelled Estimates,,https://www.aphlis.net/en/page/20/data-tables#/datatables?tab=value_chain&metric=prc,,Cereals & Pulses,Sub-Saharan Africa
484,Mexico,,112.0,Maize (corn),2007,20.0,10.0-30,,,Storage,,"Physical Losses, Pests And Disease",,Survey,Silverio Garcia-Lara and David J. Bergvinson 2007,http://www.scielo.org.mx/pdf/agritm/v33n2/v33n2a8.pdf,,Cereals & Pulses,Latin America & Caribbean
484,Mexico,,1701.0,"Beans, dry",1996,35.0,35,,,Storage,,,,Literature Review,"Uebersax, M. A., Kim, Jai-Neung and Chung, Yong-Soo. (1996). Packaging and handling systems for dry edible beans. Michigan Dry Bean Digest, 20(2): 5-13",http://www.fao.org/3/a-av015e.pdf,,Cereals & Pulses,Latin America & Caribbean
484,Mexico,,1316.0,"Mangoes, guavas and mangosteens",1994,10.0,10,,,Households,,,,Survey,"Baez-Sanudo et al, 1994",http://ucanr.edu/datastoreFiles/234-1847.pdf,,Fruits & Vegetables,Latin America & Caribbean
484,Mexico,,1510.0,Potatoes,1991,10.0,10,,,Whole supply chain,,,,No Data Collection Specified,"CIP. FAO, 1995.",http://www.fao.org/3/a-ax440e.pdf,,"Roots, Tubers & Oil-Bearing Crops",Latin America & Caribbean
50,Bangladesh,Rangpur,111.0,Wheat,2010,5.53,5.53%,0.13kg/quintal,"Packaging, Transportation",Transport,,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,13.99,13.99%,0.69kg/quintal,"Packaging, Transportation",Transport,Aman rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,5.96,5.96,,"Cleaning, Winnowing",Farm,,,72 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22789 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,1.3,1.3,,,Processing,,,,Modelled Estimates,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,0.17,0.17,,,Wholesale,,,,Modelled Estimates,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,13.9,13.90%,0.56kg/quintal,Threshing,Farm,Boro rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,6.49,6.49,,"Cleaning, Winnowing",Farm,,,72 Households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22774 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,0.31,0.31,,,Retail,,,,Modelled Estimates,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur,113.0,Rice,2010,13.9,13.90%,0.56kg/quintal,"Packaging, Transportation",Transport,Boro rice,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2010,41.18,41.18,,,Harvest,,,75 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22787 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2010,0.28,0.28,,,Retail,,,,Modelled Estimates,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,,Cereals & Pulses,South Asia
50,Bangladesh,,112.0,Maize (corn),2010,2.5,2.5,,,Storage,,,,No Data Collection Specified,"Bala et al, 2010",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2009,5.96,5.96,,"Cleaning, Winnowing",Farm,,,72 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22789 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2009,13.9,13.9,,Threshing,Farm,,,72 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22788 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2009,39.55,39.55,,,Harvest,,,,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22773 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,Rangpur and Dinazpur district,113.0,Rice,2009,10.75,10.75,,Drying,Farm,,,72 households,Survey,"Esmat Ara Begum et al. / IJAR-BAE (July 2012) Vol. 1, Issue 3 / Page No: 56-65.",http://www.setscholars.org/index.php/ijarbae,Expanded from loss factor 22776 based on the period_years.,Cereals & Pulses,South Asia
50,Bangladesh,,111.0,Wheat,2009,0.65,0.65%,,Threshing,Farm,,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,,112.0,Maize (corn),2009,0.55,0.55%,,Threshing,Farm,,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,,112.0,Maize (corn),2009,4.07,4.07%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,2.69,2.69%,,Drying,Farm,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Mymensingh,113.0,Rice,2009,14.04,14.04%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2009,10.74,10.74%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Dinajpur,113.0,Rice,2009,2.06,2.06%,,Harvesting,Harvest,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,0.2,0.2%,,Wholesale,Wholesale,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,2.29,2.29%,,Processing,Processing,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Mymensingh,113.0,Rice,2009,0.79,0.79%,,Processing,Processing,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Mymensingh,113.0,Rice,2009,0.04,0.04%,,Parboiling,Farm,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2009,0.31,0.31%,,Retailing,Retail,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,0.83,0.83%,,Threshing,Farm,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Mymensingh,113.0,Rice,2009,0.04,0.04%,,Parboiling,Farm,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Mymensingh,113.0,Rice,2009,14.9,14.90%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Mymensingh,113.0,Rice,2009,15.3,15.30%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,1.4,1.40%,,Harvesting,Harvest,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,1.03,1.03%,,Transportation,Transport,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Mymensingh,113.0,Rice,2009,2.96,2.96%,,Threshing,Farm,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,0.38,0.38%,,Retailing,Retail,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,0.69,0.69%,,Transportation,Transport,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Comilla,113.0,Rice,2009,0.71,0.71%,,Transportation,Transport,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Comilla,113.0,Rice,2009,2.49,2.49%,,Storage,Storage,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Mymensingh,113.0,Rice,2009,2.45,2.45%,,Harvesting,Harvest,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Comilla,113.0,Rice,2009,0.89,0.89%,,Harvesting,Harvest,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2009,1.13,1.13%,,Processing,Processing,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Dinajpur,113.0,Rice,2009,0.15,0.15%,,Wholesale,Wholesale,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Comilla,113.0,Rice,2009,0.13,0.13%,,Processing,Processing,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,0.16,0.16%,,Wholesale,Wholesale,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2009,3.7,3.70%,,Storage,Storage,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Dinajpur,113.0,Rice,2009,0.17,0.17%,,Wholesale,Wholesale,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,2.73,2.73%,,Drying,Farm,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,13.21,13.21%,,"Cleaning, Collection, Distribution, Drying, Field, Harvesting, Shelling, Storage, Threshing, Transportation",Whole supply chain,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Comilla,113.0,Rice,2009,0.02,0.02%,,Parboiling,Farm,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Comilla,113.0,Rice,2009,2.5,2.50%,,Storage,Storage,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Mymensingh,113.0,Rice,2009,1.8,1.80%,,Threshing,Farm,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Mymensingh,113.0,Rice,2009,1.64,1.64%,,Transportation,Transport,Aus rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Khulna,113.0,Rice,2009,5.73,5.73%,,Storage,Storage,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Dinajpur,113.0,Rice,2009,2.3,2.30%,,Drying,Farm,Aman rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,Dinajpur,113.0,Rice,2009,2.4,2.4%,,Drying,Farm,Boro rice,,933,Survey,B. K Bala et al (2012),,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2009,4.48,4.48%,,Storage,Storage,Large scale farmers,,,Survey,"M. Z. Abedin, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman",,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2009,3.4,3.40%,,Storage,Storage,Aus rice - Marginal farmers,,,Survey,"M. Z. Abedin, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman",,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2009,3.8,3.80%,,Storage,Storage,Aman rice,,,Survey,"M. Z. Abedin, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman",,,Cereals & Pulses,South Asia
50,Bangladesh,Region - 2,113.0,Rice,2009,5.0,5,,Storage,Storage,Smallscale,,,Survey,"M. Z. Abedin1, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman. In-store losses of rice and ways of reducing such losses at farmers’ level: An assessment in selected regions of Bangladesh. J. Bangladesh",,,Cereals & Pulses,South Asia
50,Bangladesh,Region - 2,113.0,Rice,2009,5.2,5.2,,Storage,Storage,Boro Rice,,,Survey,"M. Z. Abedin1, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman. In-store losses of rice and ways of reducing such losses at farmers’ level: An assessment in selected regions of Bangladesh. J. Bangladesh",,,Cereals & Pulses,South Asia
50,Bangladesh,Region - 3,113.0,Rice,2009,4.0,4,,Storage,Storage,Boro Rice,,,Survey,"M. Z. Abedin1, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman. In-store losses of rice and ways of reducing such losses at farmers’ level: An assessment in selected regions of Bangladesh. J. Bangladesh",,,Cereals & Pulses,South Asia
50,Bangladesh,Region 1,113.0,Rice,2009,3.35,3.35,,Storage,Storage,Large scale,,,Survey,"M. Z. Abedin1, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman. In-store losses of rice and ways of reducing such losses at farmers’ level: An assessment in selected regions of Bangladesh. J. Bangladesh",,,Cereals & Pulses,South Asia
50,Bangladesh,Region 1,113.0,Rice,2009,3.55,3.55,,Storage,Storage,Medium scale,,,Survey,"M. Z. Abedin1, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman. In-store losses of rice and ways of reducing such losses at farmers’ level: An assessment in selected regions of Bangladesh. J. Bangladesh",,,Cereals & Pulses,South Asia
50,Bangladesh,Region - 3,113.0,Rice,2009,3.0,3,,Storage,Storage,Marginal Scale,,,Survey,"M. Z. Abedin1, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman. In-store losses of rice and ways of reducing such losses at farmers’ level: An assessment in selected regions of Bangladesh. J. Bangladesh",,,Cereals & Pulses,South Asia
50,Bangladesh,Region - 1,113.0,Rice,2009,3.3,3.3,,Storage,Storage,Boro Rice,,,Survey,"M. Z. Abedin1, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman. In-store losses of rice and ways of reducing such losses at farmers’ level: An assessment in selected regions of Bangladesh. J. Bangladesh",,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2009,3.9,3.9%,,Storage,Storage,Aus rice - Medium scale farmers,,,Survey,"M. Z. Abedin, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman",,,Cereals & Pulses,South Asia
50,Bangladesh,Region - 3,113.0,Rice,2009,5.6,5.6,,Storage,Storage,Large scale,,,Survey,"M. Z. Abedin1, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman. In-store losses of rice and ways of reducing such losses at farmers’ level: An assessment in selected regions of Bangladesh. J. Bangladesh",,,Cereals & Pulses,South Asia
50,Bangladesh,Region - 2,113.0,Rice,2009,6.0,6.0,,Storage,Storage,Large scale,,,Survey,"M. Z. Abedin1, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman. In-store losses of rice and ways of reducing such losses at farmers’ level: An assessment in selected regions of Bangladesh. J. Bangladesh",,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,2009,3.92,3.92%,,Storage,Storage,Medium scale farmers,,,Survey,"M. Z. Abedin, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman",,,Cereals & Pulses,South Asia
50,Bangladesh,Region 5,113.0,Rice,2009,3.6,3.6,,Storage,Storage,Smallscale,,,Survey,"M. Z. Abedin1, M. Z. Rahman M. I. A. Mia and K. M. M. Rahman. In-store losses of rice and ways of reducing such losses at farmers’ level: An assessment in selected regions of Bangladesh. J. Bangladesh",,,Cereals & Pulses,South Asia
50,Bangladesh,,113.0,Rice,1994,2.2,2.2,,Drying,Farm,,Paddy Drying,,Controlled Experiment,,http://www.fao.org/docrep/004/ac301e/AC301e04.htm#3.1 Methodological problems,,Cereals & Pulses,South Asia
50,Bangladesh,,1234.0,Tomatoes,2010,13.0,13,,"Grading, Transportation",Wholesale,,,,,"BAU MSc thesis; Uddin, M. J.",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Fruits & Vegetables,South Asia
50,Bangladesh,,1234.0,Tomatoes,2010,10.8,10.8,,,Wholesale,,"long transport, packaging, handling and storage at wholesaler",,,"BAU MSc thesis; Uddin, M. J.",http://www.mod.gov.tr/Lists/RecentPublications/Attachments/120/Reducing%20Postharvest%20Losses%20in%20the%20OIC%20Member%20Countries.pdf,,Fruits & Vegetables,South Asia
